id,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
JPN,,4048710.0,182236.0,150893.0,2648.0,25672.0,,588.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4105648.0,184661.0,153435.0,2701.0,25230.0,,592.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4153589.0,187655.0,155436.0,2754.0,25281.0,,618.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4209796.0,190862.0,158066.0,2792.0,25411.0,,605.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4274633.0,193698.0,160661.0,2840.0,25741.0,,609.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4333017.0,196687.0,163205.0,2880.0,26169.0,,598.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4362886.0,199178.0,165220.0,2916.0,26852.0,,593.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4379067.0,200988.0,167453.0,2964.0,26941.0,,603.0,126529100,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4439273.0,203683.0,169248.0,3012.0,27291.0,,620.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4473256.0,206958.0,171955.0,3068.0,27017.0,,619.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4547779.0,210702.0,174721.0,3122.0,27224.0,,644.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4613939.0,214535.0,177672.0,3186.0,28295.0,,644.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4676504.0,218419.0,180046.0,3233.0,29413.0,,654.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4711851.0,221363.0,182500.0,3273.0,30505.0,,659.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4725966.0,223771.0,184556.0,3324.0,31244.0,,661.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4802239.0,227386.0,186804.0,3383.0,31844.0,,675.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4829069.0,231255.0,189335.0,3442.0,32629.0,,668.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4851937.0,235788.0,191351.0,3491.0,34166.0,,681.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4893318.0,239043.0,193422.0,3540.0,36186.0,,716.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4919897.0,242115.0,196117.0,3571.0,37324.0,,711.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4930035.0,245281.0,198195.0,3631.0,38159.0,,714.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,4953004.0,248622.0,200380.0,3679.0,38871.0,,731.0,126529100,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5039832.0,253571.0,203312.0,3755.0,40052.0,,771.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5129612.0,259620.0,206837.0,3820.0,41054.0,,784.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5205293.0,267262.0,210206.0,3884.0,43573.0,,796.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5288555.0,275217.0,213584.0,3962.0,46934.0,,826.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5353628.0,283070.0,217198.0,4021.0,51281.0,,827.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5390986.0,289177.0,220420.0,4066.0,55390.0,,852.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5419086.0,294080.0,222842.0,4114.0,58769.0,,864.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5442315.0,298677.0,225268.0,4178.0,61598.0,,881.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5531305.0,304591.0,228936.0,4275.0,63073.0,,900.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5615256.0,311247.0,233419.0,4341.0,63779.0,,920.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5718894.0,318419.0,238324.0,4419.0,65250.0,,934.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5792647.0,325459.0,243821.0,4475.0,66761.0,,965.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5841014.0,331219.0,248344.0,4524.0,68447.0,,972.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5860490.0,336155.0,252651.0,4582.0,70114.0,,973.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,5945692.0,341490.0,257481.0,4686.0,71270.0,,1001.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6053480.0,347049.0,264665.0,4778.0,69504.0,,1014.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6145209.0,352713.0,272932.0,4872.0,66579.0,,1014.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6236054.0,357768.0,278914.0,4981.0,66239.0,,1011.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6338596.0,362490.0,285207.0,5063.0,65280.0,,1009.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6377499.0,366481.0,290301.0,5119.0,64662.0,,1007.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6397540.0,369242.0,295203.0,5193.0,63793.0,,1017.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6481519.0,373094.0,301321.0,5297.0,61047.0,,996.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6548733.0,377068.0,307845.0,5387.0,58102.0,,1043.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6640966.0,381198.0,314196.0,5500.0,55612.0,,1032.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6706393.0,384734.0,320013.0,5597.0,53624.0,,1014.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6789931.0,388073.0,325406.0,5687.0,51844.0,,974.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6832147.0,390746.0,330288.0,5752.0,50506.0,,973.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6851430.0,392538.0,333979.0,5832.0,49512.0,,975.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6921123.0,394862.0,339182.0,5951.0,46404.0,,937.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,6981269.0,397496.0,343871.0,6071.0,43820.0,,897.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7051485.0,400074.0,349081.0,6175.0,41102.0,,892.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7114521.0,402444.0,354296.0,6281.0,38401.0,,877.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7186880.0,404721.0,358659.0,6375.0,36343.0,,815.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7221664.0,406351.0,362059.0,6427.0,34930.0,,795.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7241214.0,407567.0,365043.0,6510.0,33451.0,,773.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7301609.0,409135.0,368590.0,6604.0,31583.0,,759.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7380588.0,411020.0,372260.0,6725.0,29243.0,,736.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7447270.0,412710.0,375246.0,6803.0,27932.0,,713.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7481377.0,414010.0,377815.0,6865.0,27026.0,,701.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7539403.0,415369.0,380384.0,6931.0,25410.0,,693.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7571105.0,416730.0,382524.0,6969.0,24528.0,,668.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7587036.0,417695.0,384877.0,7042.0,23412.0,,658.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7647131.0,419003.0,387580.0,7143.0,22649.0,,644.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,125.0,7707786.0,420451.0,391015.0,7228.0,20364.0,,607.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,611.0,7770206.0,421987.0,393339.0,7300.0,19302.0,,564.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,5039.0,7825811.0,423286.0,395268.0,7364.0,18899.0,,547.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7901922.0,424519.0,397134.0,7442.0,18364.0,,526.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,7935363.0,425548.0,398740.0,7492.0,17870.0,,511.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,11934.0,7951577.0,426288.0,400093.0,7548.0,17516.0,,510.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8007839.0,427369.0,401642.0,7602.0,16809.0,,491.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,17888.0,8026999.0,428290.0,403246.0,7671.0,16140.0,,487.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,21896.0,8083230.0,429364.0,405074.0,7745.0,15341.0,,472.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,28530.0,8143924.0,430416.0,406325.0,7825.0,14944.0,,457.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,49.54,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8203285.0,431628.0,407767.0,7866.0,14497.0,,440.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,50.93,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8234982.0,432627.0,409055.0,7896.0,14363.0,,434.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,50.93,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,31785.0,8256602.0,433324.0,410365.0,7947.0,14054.0,,436.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,34772.0,8319692.0,434211.0,411911.0,8012.0,13188.0,,413.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,37303.0,8403376.0,435453.0,413114.0,8075.0,12789.0,,407.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,39174.0,8435308.0,436621.0,414578.0,8142.0,12434.0,,398.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,46469.0,8505875.0,437769.0,415816.0,8197.0,12296.0,,388.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,48.15,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8552813.0,438818.0,417081.0,8237.0,12173.0,,375.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8586151.0,439882.0,418050.0,8261.0,12211.0,,373.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,70796.0,8602569.0,440482.0,419017.0,8306.0,12213.0,,380.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,107558.0,8673101.0,441609.0,420068.0,8364.0,11791.0,,381.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,148950.0,8714615.0,442922.0,421235.0,8418.0,11634.0,,364.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,181184.0,8776241.0,444239.0,422359.0,8463.0,11703.0,,354.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,230542.0,8834799.0,445509.0,423438.0,8521.0,11862.0,,354.0,126529100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8892245.0,446826.0,424498.0,8572.0,12110.0,,337.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,8926296.0,447812.0,425478.0,8594.0,12364.0,,328.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,290275.0,8946247.0,448507.0,426503.0,8632.0,12336.0,,327.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,359191.0,9000093.0,449639.0,427401.0,8689.0,12187.0,,337.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,437485.0,9050153.0,451171.0,428530.0,8732.0,12022.0,,335.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,508702.0,9137297.0,452667.0,429719.0,8764.0,12285.0,,325.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,578835.0,9194387.0,454129.0,430766.0,8797.0,12643.0,,330.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,9267866.0,455643.0,431963.0,8816.0,12924.0,,332.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,9301321.0,456761.0,432980.0,8835.0,13383.0,,324.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,652698.0,9320628.0,457576.0,434111.0,8869.0,13355.0,,324.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,699126.0,9374845.0,459076.0,435189.0,8922.0,13215.0,,320.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,741180.0,9429113.0,460993.0,436252.0,8943.0,13407.0,,328.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,775122.0,9490701.0,462907.0,437542.0,8970.0,13916.0,,325.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,822869.0,9555049.0,464933.0,438721.0,9003.0,14656.0,,323.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,9624077.0,467001.0,440057.0,9035.0,15322.0,,331.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,9666033.0,468783.0,441086.0,9064.0,16256.0,,341.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,890662.0,9684920.0,470127.0,442219.0,9093.0,16832.0,,342.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,949731.0,9762131.0,472214.0,443463.0,9126.0,17153.0,,368.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,42.59,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
